Gene Symbol	K_Virus_0	K_Virus_3	K_Virus_6	K_Virus_9	K_Virus_12	K_Virus_18	K_Virus_24	K_Virus_30	K_Virus_36	K_Virus_48	K_Virus_60	K_Virus_72	K_Virus_D5	K_Virus_D7
Tceanc	-0.164155433	0.182332423	0.050298391	0.189363832	0.153130527	0.209950357	0.035399274	0.083442617	0.08724461	0.258861712	0.36686239	0.154292507	0.144164474	0.04898848
Olfr1301	0.048931023	-0.057819167	0.017152026	-0.038842284	-0.100987769	0.043993062	0.033489381	-0.022737558	-0.056898864	0.000187426	-0.026148467	-0.042584208	-0.053104673	0.029845577
Olfr1303	-0.022448869	0.035635973	-0.12804166	-0.272026001	-0.071921204	0.008655604	-0.0853505	-0.013175527	0.199107968	0.085705059	-0.159210454	-0.056063855	0.157274933	-0.031063836
5330439B14Rik	0.017707313	-0.08625685	-0.107088139	-0.062559262	0.014974023	-0.029727677	-0.008815441	0.005641827	0.083824572	0.010250268	0.012621501	-0.020788255	-0.006254576	0.039683671
Olfr1305	0.2536357	0.20957183	-0.093704595	-0.318725096	-0.030896787	0.074375639	-0.046233497	-0.025728634	0.447603187	0.118045688	-0.193468851	-0.189404485	-0.035328114	-0.128222053
D10Bwg1070e	-0.417930002	-0.117241288	-0.387816031	0.041028849	-0.25075841	0.091854156	0.579277369	0.661150123	-0.293298741	-0.297355454	-0.512979739	-0.074802393	-0.167186784	-0.064563097
Olfr1307	0.042305527	0.007249101	-0.105584024	-0.284834249	-0.124678868	-0.009567031	-0.165501139	-0.010933215	0.275937463	0.157302533	-0.083064024	0.000988244	0.190779706	0.016483752
C330018D20Rik	-0.00200096	0.009844053	0.03684154	0.069958462	-0.077729754	0.083972582	-0.165870745	0.00978256	0.112764452	-0.006967734	-0.050030283	-0.053834608	-0.024454886	-0.119482585
2610034B18Rik	0.171515474	-0.002731915	0.105572881	0.14214249	0.270648654	0.053030681	0.106544774	0.07808784	-0.103893207	-0.055182972	0.090851502	-0.091005393	-0.351532837	-0.405875993
Olfr1308	-0.079293	-0.010768123	-0.069438492	0.134933141	0.014873943	0.041610703	0.131178826	0.055195647	-0.006716343	-0.072563815	0.029613637	0.036892235	0.08614924	0.03252813
Atp5g1	0.200922124	0.415457913	0.141518178	0.431568944	0.411398714	0.172492216	0.15897028	0.157812037	-0.294786728	-0.564462441	0.019744034	-0.231849552	-0.48123346	-0.302767321
Glul	-0.115062236	0.162061732	-0.123595388	0.21119933	0.16361869	-0.251730266	0.202891567	0.211180176	0.168992519	-0.157846617	-0.28076454	-0.124226415	0.010004027	-0.423872907
Apex2	0.221016454	0.139544903	0.117921906	0.095659497	0.027872194	0.097400211	0.040303445	0.060399056	0.029666828	-0.138502122	-0.115956775	-0.053038356	-0.130488859	-0.044475356
Akap12	0.074725	-0.208529898	-0.046787467	-0.031984912	-0.279931703	0.053883963	0.127365986	0.090550814	-0.300458853	-0.663678596	-0.413037181	-0.443168407	-0.688232774	-0.399777835
Akap13	-0.376813769	0.049569085	0.10094575	0.125202323	0.070245291	0.020664078	0.133481153	-0.023104698	0.255345833	0.771621274	0.770566277	0.556001426	0.48515532	0.744381721
Akap10	-0.130839269	-0.118297508	0.026530511	-0.270192678	-0.12695617	-0.185574017	-0.257140193	-0.137175104	0.205185393	0.277097712	0.104705684	0.226652209	0.445212859	0.572719232
Akap11	-0.306504881	-0.585126539	-0.076693772	-0.094403335	-0.33705657	-0.303452309	-0.187470157	-0.239221592	-0.530267371	-0.715724674	-0.640130444	-0.223730329	-0.199343778	-0.327786012
1500035N22Rik	0.490850789	0.082557381	-0.214255533	0.263473151	0.055567628	-0.020408679	0.09189774	0.130595021	-0.317937689	-0.805332932	-0.605340299	-0.485489836	-0.918394078	-0.807398457
Zfp882	0.014863804	-0.102405252	0.106038577	0.160298954	0.137872937	0.027628612	0.064561482	-0.074010361	-0.01802289	0.023055042	0.166698541	0.042230707	-0.029714906	0.068733762
Tmc4	-0.044859933	0.449493192	0.166382362	0.163143906	0.19363295	-0.166682301	0.185702977	-0.17146641	-0.19570702	0.000560397	0.117028992	-0.002704323	-0.229589332	-0.320994998
Tmc5	0.50504832	1.840588708	0.56994201	1.082613185	0.629751532	-0.448738472	-0.218748001	0.519557809	0.206240412	0.389425418	1.282277846	0.544640057	0.715719452	0.905908874
Glb1l2	-0.013339171	-0.017436414	-0.242390628	0.156193612	0.032986948	0.021750032	0.097764477	0.297370876	0.00798846	-0.848918888	-1.105754187	-0.462950172	-0.385400923	-0.587209637
Glb1l3	-0.021523612	-0.44245779	-0.078465591	0.038787758	0.041823085	-0.199772457	0.139097404	0.219507547	-0.310104748	-0.290328985	-0.352232115	-0.375422941	-0.329319325	-0.388542097
Tmc1	-0.497605328	-0.169178772	-0.226345322	-0.752877656	-0.440694959	-0.135909724	-0.824430324	-0.20039818	0.204604093	0.084298476	-0.313123359	-0.250980524	0.106479959	-0.130910444
Tmc2	-0.310001796	0.025665769	-0.18851198	-0.622995987	-0.381076408	-0.180559009	-0.545466746	-0.120472693	-0.061619633	-0.02724196	-0.186921909	-0.17719864	0.071949326	0.001697533
Tmc3	0.035189394	0.037250625	0.018572775	0.02890464	0.049183293	0.048040591	0.026867996	-0.028673154	0.043841631	0.005023994	-0.01460497	-0.00839183	0.018340238	-0.031151149
Tmc8	-0.825854286	-0.115770012	-0.365002403	-1.195286376	-0.856162379	-0.224124733	-0.92999687	-0.187145054	0.618695698	0.487206025	-0.281904246	-0.120947023	0.669704028	0.142201701
4933431I19Rik	-0.017396466	0.02684507	-0.047210685	-0.093829349	-0.063712189	-0.071792597	-0.070996325	0.050089793	-0.01006952	-0.034624259	0.026340563	0.067951976	-0.011131617	-0.04806646
B930032E21Rik	0.057238715	0.003403748	-0.038632856	0.011947411	0.054974934	-0.04009103	0.051991313	-0.011926885	-0.020412186	0.002264394	0.042821609	0.030739322	0.172534519	-0.10517528
Snap47	-0.16812151	-0.13037665	0.085884538	-0.033376174	0.19937612	0.071247434	-0.086164041	-0.04768354	0.061021003	0.080829657	0.083542369	-0.088037552	-0.043091607	-0.231656952
Gm4827	0.258053138	0.085748782	-0.014423057	0.184047586	0.122988005	0.048869878	-0.048598557	0.063135942	0.373097061	0.29273552	0.278989886	0.150550094	0.320080418	0.37405775
Olfr1141	-0.160473736	-0.031783418	0.015878284	-0.009408484	-0.001980116	0.072852449	0.02457909	-0.024416042	0.047728262	-0.104786072	0.003556235	-0.12414181	0.025061579	0.110176845
Usp44	-0.009081236	-0.011292738	-0.004743263	-0.001100598	-0.003519919	0.037701301	-0.006184542	-0.021498919	0.014234664	-0.005736533	-0.05234105	-0.057239983	0.00293212	0.022026168
Tmem180	0.393404362	0.370171132	0.267702058	0.221773609	0.18866326	0.244355043	0.041883172	-0.021224691	0.084722599	-0.084016617	-0.086281476	0.180400714	-0.037126444	-0.15189287
D17H6S53E	0.091922158	0.079015258	0.045587921	0.089132562	-0.012537183	0.044234464	0.054939395	0.14747928	0.092971232	-0.004359503	-0.05849766	-0.073752412	-0.025788363	0.008787066
Anxa11	-0.039630406	0.508644653	0.102039274	-0.466265604	-0.06598172	-0.271627653	-0.362260538	-0.629205103	-0.085898836	0.021125282	0.03804602	0.234157186	0.211782443	0.019447433
Anxa10	0.088260061	0.019938861	-0.088712498	0.009181857	0.036214323	0.101515624	0.309898244	0.030746276	0.051415795	0.216162281	0.865878141	-0.01939056	1.273420899	0.274710655
Anxa13	0.35332398	0.586707829	0.003856056	0.355451641	0.146033842	-0.107226253	-0.304886662	0.017082781	-0.131739797	-0.277682702	0.031630066	0.055266385	-0.213892924	-0.023520772
Insig2	0.174387378	0.007438311	-0.029053487	0.282815965	0.218608019	0.0306317	0.169877042	0.139719712	0.129364603	0.106599029	-0.004687456	-0.020830462	-0.086805331	-0.011506429
Il1rapl1	0.008016196	-0.047527984	-0.021962493	-0.11427053	-0.026080042	0.007265182	-0.062668833	0.027617191	-0.009821999	-0.055878292	-0.055794364	-0.012448834	0.033362535	0.026965104
Efhd2	-0.072662413	0.419743512	0.176516529	-0.117090626	0.087504737	-0.145263793	0.027306149	-0.322300782	-0.264868523	0.184298646	0.399514182	0.096185228	0.383772246	0.382160687
Mlf2	-0.195126291	0.473274474	0.284308854	-0.129331885	0.093029838	-0.08158939	0.016964553	-0.398659883	-0.636219241	-0.568291065	-0.228016403	-0.436808677	-0.616078241	-0.815896243
9030607J07Rik	0.030721799	-0.024802097	0.019919355	0.097513443	0.04674407	-0.010791041	0.012458035	-0.046740942	0.026007469	-0.023900937	0.014775843	0.000489397	0.016103074	-0.040127439
Filip1	0.077225268	0.023076689	-0.143691725	0.244102228	0.135612768	0.260385312	0.180395114	0.445867379	0.216285138	0.000861355	0.187167262	0.201506868	0.139551555	0.32495655
Dus3l	-0.236303716	0.005218123	-0.058464386	0.105868026	0.013393355	0.168039961	0.282498454	0.318465158	-0.147114153	-0.181353832	-0.115950033	-0.103496262	-0.283626435	-0.015384966
BC028777	0.087234837	-0.025070037	-0.01964268	0.128019087	0.031888701	-0.074611685	0.049733361	0.014933088	0.020872046	-0.050634337	-0.032221035	-0.036254718	-0.006391843	-0.086087666
Tcn2	-0.006532423	0.164351042	0.07755885	0.057301976	0.455530253	-0.325163704	0.494557379	-0.16608898	-0.352770672	-0.125365778	-0.305416141	-0.450984528	-0.741576299	-0.72643489
Herc1	0.085400385	-0.070128326	0.009454015	0.070128946	-0.05353036	0.002879281	0.135870792	0.133613071	-0.075961724	-0.218871709	-0.145728598	-0.112972983	-0.190608421	-0.111117383
8430406I07Rik	0.028139422	-0.108655173	-0.041031319	-0.257944651	-0.392083011	0.030424081	-0.30595869	-0.170942181	0.268938566	0.042078827	-0.238181829	0.190168582	0.220578177	0.007727835
Herc3	-0.088838589	-0.077942447	-0.151267225	-0.161501257	-0.198176196	0.113056967	-0.161277795	0.192453254	0.317856897	0.202546251	-0.305053635	-0.176867504	0.176445957	0.067540904
Herc2	-0.053784677	-0.076469619	0.045830981	0.020992452	0.05439	-0.064829676	0.170805364	0.032564936	-0.262785671	-0.324985226	-0.082384716	-0.370468146	-0.390121061	-0.31601065
Herc4	-0.055062023	-0.091657724	-0.013239865	0.019411769	-0.046669684	-0.032115283	0.075406502	-0.057354565	-0.15628519	-0.097684042	0.003302849	-0.122711349	-0.115839063	-0.044643435
Spnb4	-0.742279684	-0.42130826	-0.158826765	-0.961236872	-0.600197144	-0.065184936	-0.808871716	-0.150605295	0.705245099	0.672671658	-0.26482478	-0.11368942	0.60120503	0.056315257
Herc6	0.284197934	0.010706026	0.082512863	0.02125085	0.147768268	0.43114115	0.597629858	0.783658031	0.812459345	1.597556374	1.0949983	0.678159965	0.963072393	0.658713192
2210018M11Rik	0.235573364	0.01903131	0.07458721	0.190409669	0.110372752	-0.114860596	0.267299937	-0.054138301	-0.248532779	-0.080925997	0.063393223	0.032480466	-0.187295746	0.098073914
Qrich1	-0.152325368	-0.046385763	0.079543805	-0.128829169	-0.169838184	-0.130286475	-0.02871484	-0.201118834	-0.178194388	-0.047654776	0.004753737	-0.047691582	-0.026987441	0.027105326
Rab8b	0.10599613	3.06E-05	0.15643072	0.148158604	0.207720104	0.090204553	0.030125571	0.017715458	0.076891988	0.28602658	0.319483137	-0.005065282	0.01253448	0.262949858
Zcchc12	0.301429452	0.283542745	0.043395137	0.152040303	-0.120378517	-0.059429986	0.002135506	-0.056674832	-0.170336869	-0.266610565	-0.180614342	-0.010764845	-0.161521196	-0.182866508
Zcchc11	-0.199008325	-0.103150478	-0.035043317	0.087103895	-0.057786467	0.071803919	0.145137113	0.141279581	0.142730228	0.340284372	0.139845229	0.112297117	0.219065591	0.374910857
Rab8a	0.119980015	-0.126525489	0.026053737	-0.202487628	0.174414509	-0.097971083	-0.136172382	-0.169599813	0.195691372	0.460176496	0.543661943	0.212554468	0.267963857	0.41182217
Zcchc17	0.446614065	0.070518411	0.040297415	0.11089505	0.130204191	0.130570159	0.199208202	0.125242278	-0.061835342	0.047630211	0.192609846	0.260222499	0.027719572	0.227009028
BC006965	-0.118050468	-0.088496439	-0.170986464	-0.389480786	-0.227355614	-0.0134837	-0.48016614	-0.001251376	0.389890811	0.141188337	-0.088752497	0.173403577	0.415194208	0.101319151
Olfr1274-ps	-0.026780472	0.011405067	-0.038599943	-0.150515047	-0.093526295	-0.088248968	-0.106311276	0.047669879	0.128257139	0.112980628	0.001049535	-0.098068731	0.064300329	0.069268835
Zcchc14	-0.389813217	-0.122287134	0.015793714	-0.130548344	-0.14028301	-0.279803404	0.098304782	-0.163425185	-0.659857661	-0.79494695	-0.53697112	-0.707647057	-0.881731895	-0.741215181
Krt23	0.299409875	-0.078573875	0.004576784	0.185447534	-0.029941013	0.09079487	-0.089954247	-0.144610138	0.024116118	-0.206774202	-0.263914039	-0.0374196	-0.175312376	-0.416811892
Krt20	0.113726227	0.010709817	-0.002835771	0.207321959	0.133045418	0.095096055	-0.062169507	0.033359104	0.070778396	0.366533021	1.067382727	0.013223745	1.260501332	0.179439482
Zcchc18	0.086318208	0.24619441	-0.061727944	0.574114203	0.250316334	0.354336295	0.601499632	0.551949818	-0.153784764	0.006487569	0.204707413	-0.179975651	-0.073868103	0.57651813
Krt26	-0.047152847	0.045651595	-0.145401532	0.031315603	0.002668893	-0.086469903	0.129745928	-0.022260941	0.016426634	0.02880358	0.227352712	0.10341407	0.070609165	-0.054935278
1700029F09Rik	0.400020598	0.294429177	0.050629229	0.161372145	0.162167068	0.164026363	-0.003286205	0.135689014	0.08569824	-0.361776689	-0.534598495	-0.509448268	-0.311001886	-0.264289116
Krt25	0.124206671	-0.037217101	0.017212827	0.106302051	0.048667535	0.024750522	0.00691911	-0.100281457	-0.052440667	-0.11362922	-0.001170598	-0.031214038	-0.18883474	-0.091184662
Gm12185	0.117187114	0.006592721	0.048757597	-0.008186637	0.068157819	0.137406509	0.382179395	0.36467277	0.144296628	0.504739578	0.414321006	0.144386915	0.413499026	0.225563792
Zfyve9	-0.21287746	-0.417453964	0.134701817	0.056446213	-0.061599364	-0.123964154	-0.092091922	-0.158156141	-0.308423113	-0.470833631	-0.077878428	-0.108147848	-0.077227495	-0.114042017
Zbed3	0.047612866	0.262955106	0.205942473	0.06796293	0.248950997	0.03193556	0.161501076	-0.207324381	-0.300826143	-0.224452728	0.052635432	-0.018708185	-0.28957042	-0.099893626
Alkbh7	0.178612032	0.178947662	0.064905085	0.212185359	0.22642838	0.297215396	0.107067662	0.263825016	-0.242368122	-0.27442754	0.019444755	0.042839117	-0.335565432	-0.079827927
Sort1	0.069868394	-0.019943566	-0.080446393	-0.060264285	0.111109594	0.055260163	-0.304238312	-0.093976164	0.08768932	-0.32259186	-0.321920354	-0.15360874	-0.310186132	-0.588188696
Zfyve1	0.098708484	0.148893612	0.137647636	0.254060154	0.226781915	0.143280147	0.419286815	0.109684434	-0.513640292	-0.509478148	-0.292641459	-0.33313488	-0.60726546	-0.462636972
Dmrtc1b	0.119919233	0.07868977	0.027124703	0.042394477	-0.013417437	-0.077189055	-0.032001299	-0.043170545	0.188270816	0.069045168	0.075404412	-0.031558128	0.092347582	0.044980104
Dmrtc1a	0.087408621	0.045198136	-0.035358167	-0.032952154	0.10911186	-0.066624045	0.022941454	-0.059387747	0.022163427	-0.074089792	-0.081425285	-0.087486138	-0.045403596	-0.260250696
Dnaja2	0.064756079	0.080441262	-0.00028704	-0.29100154	0.002149495	-0.227051148	-0.335867651	-0.457977244	0.194653041	0.306245151	0.270047999	0.07567113	0.449466932	0.054027514
Dnaja3	0.09528004	-0.10224389	0.071801722	-0.049979082	0.03138604	-0.160858919	-0.026199061	-0.081252277	-0.115794193	-0.080164806	-0.016040057	-0.07436654	-0.152992998	-0.244224372
Dnaja1	0.184987919	-0.124697746	0.098642123	-0.143348015	-0.072962988	0.030900141	-0.273872909	-0.349866606	0.265743051	0.469600603	0.300605217	0.172831574	0.384368298	-0.021814797
Ush2a	-0.057357321	-0.043541083	-0.020442782	-0.014237999	-0.027645777	0.024346143	0.111362148	0.10022934	-0.019273223	0.007770031	-0.036685588	-0.051034277	-0.001121137	0.017825565
Dnaja4	-0.030136356	0.1868782	-0.134592538	0.06309291	-0.053970487	-0.321717761	-0.03191817	-0.334702584	-0.456120123	-0.296551216	-0.077163814	-0.099580477	-0.276479376	-0.264249639
Psma3	-0.14268072	-0.079008138	-0.007181058	-0.271309758	-0.262980845	0.045104349	-0.276862304	-0.047229972	0.294976829	0.438597233	0.035067105	0.174964098	0.213041301	0.104151782
F830004M19Rik	0.053964338	-0.24225372	0.00882475	0.062266853	0.004208525	-0.136147524	0.195832824	0.075731388	-0.058476209	0.280769436	0.292742279	0.102050877	0.045832226	0.269225152
Mrpl41	0.133603447	0.011984271	0.051692296	0.126538987	0.11058407	0.057653446	-0.07825816	0.04582516	0.038400775	-0.040344112	0.026080463	0.025330942	-0.08047608	-0.031865904
Wdr26	-0.051593697	0.007678492	0.042008821	-0.041020913	-0.039304439	-0.112316922	-0.131851004	-0.253331179	-0.086246214	0.102093067	0.089672674	0.002277248	-0.061214969	0.085332289
Wdr27	0.263303214	0.312645243	0.026619095	0.222653613	-0.001103126	-0.045752264	0.136257746	0.083146074	-0.222034669	-0.302071239	-0.13272445	-0.124972234	-0.194482181	-0.168461302
Wdr24	0.208780855	0.24946553	0.169655275	0.178422286	0.165800503	0.139045397	0.304295638	0.102114509	-0.367657965	-0.574625815	-0.437382271	-0.400183906	-0.441863517	-0.274534608
Wdr25	0.014699346	0.066026292	-0.204422661	-0.265513806	-0.063939582	0.072559211	-0.181826255	-0.000608753	0.400301715	0.002055571	-0.227605549	-0.025900289	0.264012391	-0.040270766
4930513O06Rik	-0.044587117	-0.006283856	-0.008591224	0.084009363	-0.051568518	-0.011334653	0.007652723	0.045248514	0.041781914	0.058230744	0.046217792	0.033629728	0.026744881	-0.045501697
0610009B14Rik	0.199756829	0.077539301	-0.03750422	0.200504506	0.148814183	-0.012810105	0.281435247	0.025111301	-0.191382815	-0.370337903	-0.121064386	-0.317659379	-0.317241412	-0.227277628
Snhg1	-0.019859545	-0.145019988	0.146178775	0.139134077	-0.245716365	-0.047893803	0.143481839	0.099837723	-0.020325106	-0.050662716	0.134234419	-0.323895419	-0.232607695	-0.138387097
Cfc1	-0.403463098	-0.078733536	-0.218115027	-1.006948517	-0.55975084	-0.109297936	-0.595704784	-0.008685783	0.612626763	0.298385176	-0.39346878	-0.009231192	0.509813742	0.133609297
Gm19408	-0.284589095	-0.003904989	0.077320183	0.222435404	0.206299419	0.048049068	0.388419586	0.257848852	-0.137439815	-0.020733292	0.210928668	0.157229373	-0.077124717	0.061876306
Psma7	0.231202696	-0.073494648	-0.022972793	0.189865309	0.154317787	-0.016574202	0.317990162	0.218595228	-0.077172477	0.385547288	0.487649007	0.254366029	-0.010404909	0.185284544
Igf2	-0.161005402	0.168981784	0.075224924	-0.093726247	-0.362945046	0.043261954	-0.07602729	-0.089526255	-0.048219176	-0.408135951	-0.366705583	-0.144436838	-0.366376289	-0.508681067
Acer3	0.084974882	-0.01379164	0.031035921	-0.023688183	-0.106760977	0.043956527	-0.099253759	-0.093444824	0.087470256	0.134450903	0.223837229	0.037107341	0.036346635	-0.056718771
Apod	0.411268389	0.446617032	0.066377714	0.068130302	0.28360321	0.596013967	1.258626081	1.657445894	1.536396082	3.631914827	3.84117127	2.752875281	2.19361167	1.973829048
Igf1	0.372589597	0.183533031	0.141548538	0.441779361	0.142965307	0.170518572	-0.213044027	-0.161568423	0.234528938	-0.0951116	0.27528636	0.463106288	0.517280603	0.726640069
Apob	-0.016710693	0.018902984	0.100485825	0.062239451	0.058215971	-0.095092823	-0.037867827	-0.066738335	-0.011427378	-0.042400962	-0.044109267	0.107094062	-0.003753358	0.042488861
Lrba	0.036067806	-0.025159994	0.007188441	0.089113336	-0.016856794	-0.022546302	0.029095142	-0.024179928	-0.013482582	-0.039058794	-0.056439419	-0.029781121	-0.054864991	-0.012482695
1700001N15Rik	-0.02413919	0.03882152	-0.002878605	-0.014186984	-0.050748945	0.115111479	-0.067056646	-0.046595079	-0.028664959	0.063574058	0.102519582	-0.116323994	-0.071472774	-0.198498193
Rad21	0.113462028	0.164741761	0.133373103	0.196784033	0.150950761	0.030891021	0.24341511	-0.075176154	-0.474994963	-0.476610338	-0.110870791	-0.449162789	-0.576312288	-0.332163376
Apon	0.279794778	0.014420443	0.081920496	-0.156863818	0.095448542	0.091567799	-0.03884984	0.079905693	0.162355002	0.241441227	0.114895712	0.096394066	0.131743393	8.69E-05
Apoo	0.215361731	0.12956529	0.008652121	0.042097944	-0.015846282	0.055538841	-0.188908081	0.006546939	0.20671918	-0.052296516	0.051256043	-0.069885498	-0.027410411	0.060069577
Olfr57	0.060246117	-0.06780351	0.073905689	-0.063237315	-0.006060074	-0.038972365	-0.008045433	-0.076919003	0.06293798	0.041956088	0.11760402	0.048017993	0.022527037	0.094196991
Usp40	0.024758962	-0.285092086	0.067959034	0.046247473	0.052567917	-0.058183979	0.070543231	0.035420727	0.17023551	0.088412635	0.049094793	0.042246293	0.038569344	0.058242964
