TF	Number_of_ChIPexp	z_score_mean	K_Virus_0	K_Virus_3	K_Virus_6	K_Virus_9	K_Virus_12	K_Virus_18	K_Virus_24	K_Virus_30	K_Virus_36	K_Virus_48	K_Virus_60	K_Virus_72	K_Virus_D5	K_Virus_D7
STAT4	3	5.9748237476	4.45851182512	-3.80741301597	14.7989243698	5.13913792721	9.63941846666	5.88563554465	12.6209867498	1.8025583113	-0.809625378862	9.64822312723	11.5213568899	-0.400620885258	4.12666717159	9.02377136339
RARA	8	0.320764430986	5.48865857549	-0.0120190306801	12.4985865681	7.52783444018	12.649845036	-3.11911452704	8.71377321704	-5.18142294751	-10.6412862909	-3.37620947191	0.740638882969	-4.45885670039	-7.70700154814	-8.63272416952
RARB	4	1.68894919969	6.79626086738	1.85757341784	10.5575179405	7.13537053869	13.8218794542	-2.19374923054	8.10525528536	-4.26233782005	-7.09362324801	0.252903996423	2.55561490646	-3.08006077419	-4.58787792424	-6.21943861414
RARG	6	-0.780519261659	3.42914494188	3.16536370871	0.870327091314	3.03138576909	3.49611565076	-2.6079763232	0.142402967332	-3.83634927447	-2.01481345762	-4.02163644402	-2.78400696929	-2.57243878672	-2.92540571938	-4.29938281762
HDAC6	2	-2.94142874339	-1.73656531883	3.06281759884	-2.09730049438	-1.09063502694	-0.641311223203	-3.95558591666	-2.58600586217	-3.17193573582	-2.07806636419	-5.40289685666	-5.51517199997	-6.66013622354	-4.61957489677	-4.6876340872
SIX1	3	-2.80055231619	1.45812390969	5.52525999511	3.51506308788	3.21217906117	-2.09762977151	-3.57732860154	-0.170300520544	-5.02027248356	-10.2068474442	-9.21387799172	-1.71764544966	-6.04479562625	-7.39343755593	-7.47622303561
SIX2	2	-2.90959960429	1.89895765563	1.71636674033	-0.62945109107	2.02455307169	-3.73538173599	-0.00383920376961	0.91824522279	0.0869150301779	-8.4305778547	-9.69478918832	-5.80219682634	-4.90681727117	-7.31455219104	-6.86182681826
THB	5	0.287924684828	4.75075977291	2.45156391003	6.88780129609	4.91976536422	9.80634428137	-2.19586068169	5.87715792032	-2.05808543954	-5.32146219285	-2.5961864425	-0.442336919564	-4.0737435388	-5.11773033928	-8.85704140314
BMAL1	15	-1.64449594267	1.95293943078	1.88135940008	-1.04807334068	-2.27768853574	3.12185241884	-9.16910002544	-0.256558224639	-4.8851499381	0.576419829298	1.17405138124	-3.20710162596	-2.68594527113	-1.16520785855	-7.03474083732
NKX32	2	-1.8905956552	1.09366021202	-0.454346832616	2.82826673105	0.145152427035	0.865313040105	-4.33240679485	0.693108714738	-4.72949352043	-3.25396274102	-4.61226217477	-1.21151652035	-4.62902921123	-4.2003117346	-4.67051076783
NKX31	4	0.368185817921	0.0654034046343	-0.495736074736	2.2522226262	3.18898626495	5.42573975902	-6.37061148884	2.05768359959	-2.8390900682	-2.71887722587	2.59467979478	4.12857022888	1.21344277855	-1.5760408315	-1.77177131656
HXC9	3	0.842455525063	4.19887880034	-0.248157840119	2.40381274815	3.07424864939	0.97628436106	4.5829394215	1.43894648487	2.18980205072	0.317711876973	-2.65353961705	-0.793330585258	-0.711678403319	-1.61962124816	-1.36191934822
RB	1	0.411823686717	0.821164209465	2.1670003781	-1.21636071266	1.9056013611	1.41877246846	1.47423077379	-0.134939409139	-1.96719990515	-1.51437028414	1.2933323007	-0.225076343815	3.2419362559	-1.28567852062	-0.212880957955
FEZF2	2	-2.87838485229	2.84312654081	-1.81200256835	10.1288914864	8.20718737966	9.22145707116	-3.0244979461	6.34096349523	-6.13074664489	-13.5533914694	-10.3463751211	-6.04481264789	-10.0684236971	-13.3546253035	-12.704138507
RELB	5	5.31525560801	3.39603671129	1.16174857919	7.1980685336	-1.24467450903	1.97280520767	5.56958913825	9.19179855902	5.4157530801	4.54358659643	9.24095619794	10.3828341188	2.61744607404	6.47532270398	8.49230752084
USF2	3	-2.35272525307	1.57317375928	0.947746943669	7.56397986876	2.0191510916	6.60280355567	-7.39949078673	2.74742570526	-9.29753194542	-10.6460417024	-4.82963866836	-1.94992220857	-6.1426920295	-6.9532101359	-7.17390699036
WT1	4	-4.05855996911	1.57679611864	3.39985616478	10.0948920684	8.29143800635	5.36483090594	-1.44448342964	7.67187849105	-5.72565896192	-15.694772677	-14.3752212259	-9.47122131728	-13.3031695926	-16.7237194241	-16.4812846941
RBPJL	2	1.46424594188	4.23493487002	4.52318547977	10.0964051633	2.93625434926	8.08092640137	1.82960702792	4.93973353299	-0.561158439636	-2.25511139137	-1.89625937014	-0.055932049731	-3.09138113268	-2.51261352533	-5.76914772944
DPY30	1	-1.6273421165	2.60370731026	-4.10707088103	8.25763786094	4.59877510033	7.69856035321	-4.52058177723	2.94886301708	-6.84118130259	-8.25681228072	-3.65928583883	-1.00444383194	-5.56246613384	-7.76030442541	-7.17818680121
LDB1	4	-2.03077820632	-1.93691097355	-2.55367719739	5.96618025711	0.409119203347	1.02872090367	-0.224462882336	4.4396738956	-2.37086473307	-9.81878917044	-4.62254068782	-3.50629489788	-3.97682810109	-5.59910749532	-5.66511300938
SUV91	1	0.965920828539	2.31420072287	0.345284958823	-2.00707502817	-2.07205411304	-2.93342819317	2.09652070629	-1.50585655674	0.268231775196	1.74058246354	1.45825605127	3.13680072568	2.7551685025	3.455538656	4.47072092848
SUV92	1	1.5478578576	1.99060523607	-1.23274340338	0.277994642378	0.22484601677	1.06077328289	3.75412289854	2.34833765443	2.47647428362	-0.180497004012	2.42534585249	3.14871574472	0.606024426464	1.47894818525	3.29106219022
SNAI1	1	-0.695588984016	0.352037056008	1.41236271943	1.83462292913	0.0174193478072	1.25431364223	-1.24595319793	0.674534000144	-0.856969536408	-1.31456065452	-2.64910254074	-2.28011218122	-2.01532737369	-1.93361446835	-2.98789551811
RFX6	1	-1.89699416726	2.39506514533	5.20007148448	-0.882557369868	2.15046232068	1.65292900913	-3.85285146274	3.27399163532	-0.735611387992	-3.9889304615	-6.15920521905	-4.68388227971	-7.90894934792	-6.12607676247	-6.89237364537
RFX1	1	-3.93196244946	-0.935560353034	-0.744313309867	6.70744133385	4.64237321309	2.1409625504	-5.41328208384	3.94235142708	-8.02540073642	-12.2562268604	-9.44608254281	-6.49500795254	-8.34101995185	-10.7140809884	-10.1096280377
FOXP3	8	3.54276041434	1.73923642651	-6.03444051811	11.3112504553	1.54084406812	2.80872177138	1.7902766226	8.86767172647	0.500615670936	-1.70436466685	8.43157333499	9.08822151407	-2.42322716404	4.30488659081	9.37737996857
EZH1	8	-4.70425188435	-3.79612392304	-1.90069779098	-2.28166882877	3.12777866927	-4.3128280909	-2.31255110569	2.80517050555	-0.902406751951	-10.3598364564	-10.9969002105	-8.25775700979	-8.33812981443	-10.2808580216	-8.05271755173
MSL1	2	-0.599714011187	0.163659428064	-0.0601165003427	2.72123786244	-0.147501888419	3.19043603067	-4.27086472752	4.41950440657	-3.29900144164	-6.84382032161	0.342597085844	-0.323793863521	-2.12928810121	-1.88807295667	-0.270971169294
MSL2	4	-2.70831365847	-1.22605413708	-3.85583037369	6.73604824399	0.189934838462	3.4124893475	-6.7470494549	2.89389778553	-9.08411186137	-9.82489075146	-3.16660376309	-2.17950512134	-4.02693379997	-5.86496580243	-5.17281636878
TWST1	3	1.21670177488	-2.59395514472	1.20997976885	-2.5713500791	-4.28182711688	-2.38127197572	-0.211610000281	-3.83777077772	-0.348535024497	4.44214260257	6.3070983622	5.10076236967	6.14592723089	6.51059291756	3.54364171541
MED1	37	-1.86664505325	2.58048003446	-1.16731573737	12.389740086	5.94642729492	5.01318710945	-5.96228909669	6.77212226456	-8.49457163249	-11.4457666847	-5.77997075832	-0.390168941095	-7.45856608142	-8.03787507856	-10.0984635242
PRGC1	1	-0.903566150891	3.56248990539	7.06581198662	-3.65264569068	4.12385702298	0.724168905719	1.01876591357	4.01549558697	3.92060761016	-5.27156861609	-6.91395725939	-4.41386749195	-7.03811538308	-5.24914171811	-4.54182688458
ZFP384	3	1.27191918151	0.574807591245	-3.81312627644	9.16888612448	8.74293330576	5.49262394575	3.84042877046	9.2943245361	-0.899790516821	-7.8772336232	-1.51536113199	2.7648125915	-2.08817933558	-5.02056202581	-0.85769541435
RUNX2	7	-0.916847734402	2.94599859136	-1.91366370056	13.788959428	10.8040570322	9.60585988993	0.913718782129	10.8461268159	-3.96086315322	-15.6944056053	-9.15435752646	-0.841560228366	-7.77082886882	-12.5136754757	-9.89123426281
DNM3B	9	-2.40094743615	-3.57196164452	7.72179790647	3.02758208586	0.962133863897	-2.67513665691	4.58963966039	4.30683311613	-0.180972548675	-6.8793500144	-10.54266847	-9.24457182184	-7.0581575909	-5.23638989228	-8.83204209929
MKL1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
MKL2	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
RUNX1	21	-0.0656722106849	0.990829861274	0.388225027896	15.1127332081	7.64119341044	9.92386536736	-1.03549987661	8.53839938826	-8.28285045822	-11.2282077914	-3.24715414975	1.77583338854	-8.85218439205	-8.76746103285	-3.87713290052
CBX1	2	4.70565840194	53.3319176962	-2.88555040701	3.42371793944	4.00130422526	26.1991574346	-1.38905214748	5.38304434258	-0.935192418817	-3.18909318318	-0.215914296338	-7.38646215026	1.05528148635	-5.87086458631	-5.64307630776
SP16H	1	-3.05416344421	-2.12772959823	0.12541780575	-3.24986876874	-0.675218565504	-3.13422091781	-3.60497767926	-0.00769540812629	-0.172551320234	-6.72602173724	-6.7705715474	-2.39381287949	-5.46107768438	-5.36370622877	-3.19625368943
TCF7	5	0.361700154708	6.25005856662	-4.19050620194	10.4203682799	7.41771247159	10.4838285199	-2.03551852634	10.6181631966	-6.16166053732	-12.9016076425	-1.00728575489	2.41719533462	-7.2907963007	-7.18236243076	-1.77378680886
NDF1	1	-1.28016147303	4.95404910912	-0.335753832216	10.6654729334	7.72307792257	9.78856551197	-4.61656746608	6.42173372792	-6.19510262109	-11.8590302527	-6.20212687818	-2.70903293813	-5.49420381143	-9.98946826914	-10.0738737585
NDF2	2	-1.19454734544	0.879542324061	1.57148007454	5.1509172243	7.99075496611	-0.157185846595	0.556685923832	5.64513589731	-0.25569659885	-9.31802917333	-8.16875780018	-2.56893919212	-2.73106175061	-6.71633668803	-8.60217219663
GCR	33	1.17402292472	2.86140194766	5.11219294746	4.00784590619	2.11784934009	4.77295215312	-3.57207172575	6.77316101571	2.11708703944	-1.08412123573	1.05982664608	2.56221283781	-0.805238176308	-1.86929679003	-7.61748095968
NR6A1	2	-0.490205344527	6.44871701278	4.10649437012	7.16343577643	6.45455488208	4.82912631258	0.11481034852	6.17749173107	-1.0040062023	-8.2168035098	-6.44000919731	-1.32610355019	-7.1068485569	-8.6019387369	-9.46179550355
IRF3	2	1.78665984739	0.776242478636	-0.62798573604	9.17198339054	2.58304745979	3.23294492977	-1.84283059368	7.35755561778	-3.1739735012	-4.41080945225	2.69366705846	6.06598484732	0.897724679528	0.305435883578	1.98425080121
IRF2	4	5.59912041122	4.20233647604	-3.92359025303	0.0875143763017	-1.51634051229	3.78292074469	4.09571724583	6.15087066126	6.03621481331	11.5488124734	11.1041192479	9.59628331974	8.86664013527	10.0248694744	8.33131755424
IRF1	7	9.76388325046	7.82897657977	1.10949798771	16.0423409073	3.55919949854	8.33793190259	7.65094016697	15.8538937192	6.61555094086	6.51453689951	15.9101918915	18.6779576253	4.96960103086	10.5904306572	13.0333156992
IRF4	52	5.5883088747	7.33121023972	-2.96050056615	15.5597100854	8.00456570093	12.7281866725	3.87520153592	15.1038040627	2.25208751496	-5.55765592829	7.392615183	10.3689946726	-2.41978559773	0.616040404763	5.94185026535
TIF1B	9	-1.65266101409	-0.136242415095	0.913780023707	5.49887623482	2.62177454616	0.967569223697	-2.14330407064	4.12680976397	-3.23698761289	-7.55644805016	-5.14742980352	-1.89159144683	-4.54668304776	-5.53551008272	-7.07186745998
IRF8	10	9.33962406219	4.83565501585	0.230861263369	11.2198720618	-2.41215330789	1.24096417757	10.002776033	16.8814703041	13.6468565328	9.6667718429	13.1551341543	16.2250394353	8.99844434959	13.1171929011	13.9458521068
PO5F1	52	-3.88320999708	2.63543110427	0.635464903442	9.08643587012	6.38827226274	4.53036151451	-5.92646613123	3.44715643265	-9.49796603799	-13.5126573234	-11.3849606863	-5.74196800435	-9.49078758792	-12.2963534334	-13.2369028423
MEF2A	2	1.47248907978	0.225555523746	3.69080615239	1.84557430285	-0.190110257756	-3.58172235193	0.240692102212	0.60273194602	0.208705606521	3.41290545044	1.64470009136	3.85997644183	3.21278857423	4.25408330206	1.18816023291
CREM	1	-2.90694961516	0.359172384731	-2.14080154021	5.09695609717	3.37601570938	6.01753185056	-9.40372864919	2.65776602138	-10.916567595	-10.6687258033	-3.11647512142	-0.826756731503	-5.85890715818	-7.74978195487	-7.52299212179
MEF2D	11	-5.91500627629	-5.02732817494	-0.574389714656	-3.2840382118	-0.367888329026	-8.00217318892	-5.76394180757	0.0817882100841	-6.67713909463	-11.2006306388	-11.7894549277	-6.67146237967	-8.44426324863	-6.63102515336	-8.45814120835
TF65	38	3.349803727	5.59082471921	2.46305924036	15.9183528621	9.41286212066	11.8854593529	3.62447329438	14.899999214	-1.28645022448	-10.3318776094	-0.0271279471968	6.85258368654	-6.01766357679	-5.14477988561	-0.9424630686
HDAC1	5	-3.21752824266	-2.75551988537	5.46438475978	3.6881303384	-0.334661098272	0.202651842696	-4.90332182711	-0.807874235761	-4.65512705792	-6.47840348463	-7.41909480454	-5.50112189612	-7.0557044193	-6.74436884574	-7.74536478335
HDAC3	10	1.91243637147	3.48866592688	2.33082696433	7.10326474085	1.63990799937	6.64083797411	-2.65621124497	9.69641597664	0.282990526157	-2.0630823305	2.85928708526	2.86185319444	-1.80536136942	-0.446418026731	-3.15886821587
HDAC2	2	-2.05753836763	-3.08519809511	-0.375872075075	0.233079402219	-1.5389152837	-3.95798899672	-4.71584049988	-2.06074550802	-4.62727387079	-3.69382558126	-3.4019141404	-1.37302802294	2.19439193362	-1.21337563932	-1.18903076949
CLOCK	9	-1.43936753853	0.601782551065	-0.945758118457	-3.37189929814	-3.80168098736	1.85755714355	-7.85648034795	-2.18151582328	-5.67884496592	2.9411899552	3.19267838308	-2.94657497976	0.228703071016	1.40875686097	-3.59905898341
RCOR3	1	-2.17399393009	-2.88843174597	0.00447803958857	-1.69018623464	0.276476829178	0.0947629192785	-3.16327577403	1.09240581836	-3.7134130623	-5.45071488864	-4.56667722359	-3.69835087499	0.025367804314	-2.59951091099	-4.15884571687
RCOR2	1	-0.479728878612	-0.813992825177	-0.84556182432	-1.42139890957	1.44421342555	0.761966014766	-2.24706987528	1.35354942809	-1.93461496505	-2.40429158239	-0.390826055385	0.153539789228	0.575830476363	-0.50486460227	-0.442682795123
RCOR1	4	-0.538661998333	-2.82088061776	-2.19345109931	6.26392926411	5.34364532939	4.77222688862	-2.86961449982	8.83421906217	-3.92832963663	-10.3921347792	-1.89099465411	1.45372947557	-4.8404426117	-4.53131859868	-0.741851499311
CBX8	3	-0.278322715811	4.37888531204	-2.08199325595	5.39171609986	6.07638204008	7.14965333655	-2.30418574838	3.42051075667	-5.98475738321	-5.60237541294	-1.2408778762	1.08109689547	-5.56304997268	-4.16608110079	-4.45144171189
CBX7	4	-3.02635316887	-0.634315037775	-3.815134082	-1.91883922466	0.969961936219	-0.773486904935	-4.27465777813	1.31430342701	-2.40768313837	-4.17075727394	-6.41209393006	-5.21412326249	-3.5259325926	-5.1943045578	-6.31188194461
CBX5	3	-0.13973335011	1.56044496163	-4.22650166862	-1.3230111963	-5.14138250768	-0.0446888865768	-2.32688223268	-2.89582276593	-2.17718378073	1.32749411783	5.30711795436	2.51640351101	0.19516647951	2.33332760243	2.93925151022
CBX3	4	-2.09182252622	2.65900135538	-2.71937380819	10.5207917638	5.24731578568	8.85023042046	-3.32303099857	5.94667511775	-7.15127843565	-11.4235810225	-6.46183766141	-3.18365086471	-8.42468736626	-10.5930202254	-9.22906942738
SMBT1	2	-1.20697442715	2.14107907616	-5.54155331608	6.26778663499	5.260025873	9.88191676766	-4.89402502761	2.7747629088	-9.60866822431	-8.30741467542	-2.20852120142	0.64418709482	-3.88464348735	-5.86622959266	-3.55634481076
COE1	9	-1.3729634471	0.791588792253	-1.9238842079	11.1100886024	5.0251007246	3.22778043677	-1.47712893225	10.5812991087	-3.79896090498	-11.8020830026	-6.12417944749	-2.10712168512	-9.36543061861	-7.95182919734	-5.40672792779
SMCA5	2	0.990283916688	1.37200284009	-0.405539041419	10.9530920035	5.89463572761	6.35166179845	0.420820183329	8.32899629867	-0.275714966401	-6.59124705085	-1.66514840029	2.24027178476	-2.13092937929	-4.76715706556	-5.86176989893
SMCA4	22	-2.03868750197	0.421335279198	1.18710347564	10.4114371197	6.42732487235	3.73568456313	-1.20723185091	8.39259497149	-4.09096435419	-13.5236702799	-8.31525230516	-3.0480530497	-9.51170655781	-10.5178709929	-8.90235591852
PO3F1	1	-1.63072681257	3.6013599426	1.75997037313	0.195825233782	2.71954688953	3.94636715445	-0.654066143355	-0.605105507657	-3.7317732018	-5.23311121622	-5.98315287864	-3.86693633373	-4.83576842947	-4.09820067127	-6.04513058737
PO3F2	3	1.68273416321	6.65712980535	5.07370580126	3.82310619167	4.63068884021	2.71660506456	3.9686886151	2.90654045299	2.22683390543	-1.93856106361	-4.44254516269	-0.980359621173	-0.229050132626	-0.788976604249	-0.0655278072239
MYT1L	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
TBX19	1	-1.48527439349	1.84567544494	-1.50561307996	5.10024336047	4.18044415517	4.83304067155	-3.47238138107	1.41912620456	-7.18643694865	-8.9970254779	-4.59112965829	-0.84061099019	-2.47328419762	-5.40765391814	-3.69823569378
PRGR	5	2.89929611312	9.55017809528	4.54518255393	12.9226900505	10.8661267535	12.3125579961	2.01489247376	11.048258455	0.439210154837	-7.42457929275	-2.08450478879	2.97059856766	-2.8536932268	-5.66606914976	-8.05070305879
TET1	14	-4.59133179883	-0.107994975674	2.05268804288	5.53932262632	5.03678218729	3.52738162199	-3.74834395154	6.4840541872	-5.00590359994	-15.3205188412	-14.1429815852	-8.5879056727	-10.2412685211	-14.9199060471	-14.8440506549
ASCL1	7	-1.38290621486	-2.51685617039	3.05956896352	3.72469908088	2.27027915123	-1.0260472955	2.75166362452	3.0030147013	1.28368525714	-3.9443587784	-6.40792736242	-4.1526564411	-3.52100499732	-4.93564118901	-8.94910555246
MTOR	1	-1.6380568173	-3.25137073137	-6.15900524854	4.88643588251	-1.76411772937	1.40159512322	-5.90677488234	2.96790575003	-7.51226364728	-6.08826534146	-0.764935017864	0.518067503425	-0.282291288677	-1.46925198971	0.49147617526
HIF1A	6	-0.551409049432	2.06824985455	-5.10329284651	7.08589380271	6.41802484297	8.53431401806	-5.87877539773	7.74351166841	-5.75040644964	-9.45592644907	-1.20190803074	2.33808515511	-7.51092415586	-5.67047414226	-1.33609856207
EP300	83	2.30566361647	5.66552455407	-1.85219090145	15.9796430195	8.41815693636	11.5795629916	0.753681807138	12.1293536132	-3.62704573409	-10.6382784657	0.488754526409	5.02677676853	-6.1173574244	-4.77936513018	-0.74792593047
TAF7L	3	-0.910335023006	3.67186705205	-0.830872245611	9.49848918738	6.06794919068	9.00810913023	-5.16519208556	6.64583745075	-6.96755363284	-10.3003613451	-3.70823481359	0.0923067475018	-5.30499978128	-7.77040614958	-7.68162902708
RAD51	3	0.38589079978	4.81534249851	0.16825129955	3.16345271758	1.21087564943	2.7395579284	3.18904000558	-1.95269367377	-0.549109848526	-0.611157154082	-1.55717773571	-0.961867570891	-1.4580606428	-1.8015612833	-0.992420993043
CDK8	1	-3.38970208074	2.69366564685	3.54456466613	9.42716391601	5.25276244793	5.35495786177	-3.17281439519	3.39898409055	-7.74535551678	-12.5502286191	-11.0883481461	-7.39627591118	-10.768643247	-12.3336056149	-12.0726563094
CDK9	4	-0.472962844373	1.51508569702	2.21769339138	6.75938210037	5.10377908986	4.71685314415	-0.43413403532	5.75482438786	-2.30253632606	-7.22970501345	-4.58830049035	-0.979582269514	-4.03446276659	-5.53965263735	-7.58072409323
NRF1	2	-1.46664796006	1.10780646887	-3.96574539942	3.78113416126	4.42493358842	4.77083951537	-7.31137909735	3.85811806906	-8.90464111479	-9.88520331761	-0.701728404269	1.38315813019	-1.09194615088	-4.79610758962	-3.20231030004
PHF19	4	-3.75325717503	-4.11898429384	-4.99008366841	-4.3876977444	0.0800536560576	-6.02717263265	-1.0316174035	-0.592790084206	0.485017350104	-4.57774091217	-7.73005243612	-6.51947748614	-2.91128679513	-4.78456147397	-5.43920652606
NFYC	1	-2.57075293569	-4.25584363485	-2.29398066337	1.13694328953	-0.266873484925	2.50635906257	-2.67159387342	-1.79980705123	-5.19689205249	-5.70858311387	-3.36451276338	-4.13450023991	-2.05488194896	-3.64529682257	-4.2410778027
NFYB	1	-0.632359643223	-2.36207765942	-2.10048024236	4.28630843344	2.6483806901	4.29073183179	-0.586008658274	0.106148182989	-4.93834216752	-4.95446298923	-1.78657046651	-0.0361845169583	0.273790020293	-2.32491834139	-1.36934912209
NFYA	7	-2.76872069764	-0.0295485959203	-2.82060484084	6.92729494158	1.51356734296	6.12108278633	-0.310961956835	-0.00681742445727	-7.17549576541	-7.28620308193	-5.83430835399	-6.26940970282	-6.87645251399	-8.39692328137	-8.31730932033
EZH2	44	-6.36125851749	-5.75489492302	-1.13077740515	-2.45688289863	3.36493426121	-4.5888766466	-2.99798290476	2.77645772578	-1.05416690835	-13.8639103931	-16.1410948664	-11.6179765804	-9.20189251465	-13.4565962965	-12.9339588942
PITX2	1	-2.40548747519	2.69219921195	-0.648702474047	5.75621790078	3.54079412362	2.02755661673	-2.97974187215	4.26257786408	-4.85767102224	-9.18439737101	-7.15342808199	-3.43310824322	-6.44020300138	-8.83288289286	-8.42603541086
NR1D1	4	0.247719272731	4.2305600257	1.91952404876	5.66015848896	2.21594798109	5.00546849472	-6.38552153846	3.94639447998	-4.63633845605	-2.95358266595	0.494924414853	0.315445979006	-1.06855497976	-0.484478070391	-4.79187838421
NR1D2	2	0.0529760970121	3.5174007898	1.19524905121	6.03937739405	3.05980827505	6.30470954952	-3.4008136489	5.9644879407	-4.07207396254	-5.63264597286	-1.39243302889	0.829370697119	-4.13266288864	-3.68707995941	-3.85102887804
PITX1	2	-1.57995582413	-0.181695177699	-0.283649713664	0.703535029508	4.10880409985	-1.60290072949	2.6929242975	3.58433687941	0.182080953555	-8.74877580788	-7.67751788615	-1.61968952488	-3.75857142694	-5.96516471186	-3.55309781913
SOX6	2	-0.446741224721	-3.76865144883	-2.7336689303	0.580984720952	4.92734246853	-4.21837975953	0.495987165655	4.69098592206	2.82620722092	-3.70053614789	-5.3034010931	2.0978549772	-1.66174253287	1.3496886356	-1.83704834449
SOX4	1	-1.24266357571	0.756322763853	-4.52103310386	8.4843277852	4.75140827083	4.11670500368	-1.31223028605	7.09728073602	-5.81131296849	-10.855286123	-3.53757615972	-0.641693789961	-6.33105282962	-6.18740438796	-3.40574497084
CEBPB	56	2.44600964507	6.13818567801	0.870801395899	13.7525547791	7.31329466812	10.4208871407	-1.50771054925	11.8341125513	-2.29660251126	-7.39879545399	1.08172374189	5.88405029624	-3.20612782697	-3.8371250204	-4.80511385847
CEBPA	36	2.93290482626	7.0652015494	1.70749819086	13.4927728961	8.32214608997	12.1980440329	-1.8301442973	12.4903014651	-3.42373218944	-7.28431537642	1.76950462866	6.49533184961	-3.4271964652	-3.52294666204	-2.99179814466
CEBPD	9	1.29196480113	3.20197060362	1.7649145279	5.4502235721	2.55118764214	1.89739028905	-2.95198103058	0.746510599182	-2.11480099345	0.196589372845	3.85510177966	4.70669181762	-0.953122646316	1.50148054708	-1.76464886497
KDM4C	5	-3.36815085419	2.55470940991	-3.64464222934	9.51987668243	7.52422869493	9.31146194479	-4.05472371587	5.02433799098	-8.15117570732	-14.4205176895	-10.132228601	-5.20578215506	-9.96206888819	-13.7151952403	-11.8023924551
KDM4B	1	-3.01452751762	2.23355875793	1.83214412059	6.9270151751	4.57397298457	3.22112491266	-3.79647869541	4.1428628391	-5.22649307288	-10.7051586219	-9.393326246	-5.68489498507	-10.1305576815	-10.4181438587	-9.77901087507
MED12	4	-2.39114125452	1.48271280713	0.231488654628	2.95144702628	-0.642289841569	-1.21545783173	-3.32560842403	-0.879887860657	-3.63937294218	-5.60488077753	-4.13972067901	-2.55450095693	-5.30874892333	-4.94382319342	-5.88733462096
ETS1	7	2.35563016243	1.9453059378	-4.97123648015	11.9630367445	3.82804708939	9.55952132093	-1.40449988591	12.3679874267	-2.31292285076	-8.2014037491	5.08760643513	7.37770364629	-4.67832748898	-1.56155186161	3.97955598985
SUZ12	60	-6.22297418849	-5.85882070788	-1.544863274	-0.00301451035308	4.24674337622	-3.41805595345	-3.6498051695	4.28326838113	-1.89497302246	-14.7762151005	-16.1781583154	-10.9787127013	-9.90025939132	-13.7750866523	-13.6736855976
KDM4D	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
PPARG	24	0.0492842709116	5.90329845608	2.29277705674	11.4490859729	6.1631847659	8.29367424067	0.462735337292	9.0618602606	-2.90422209944	-9.77034075588	-6.2811474276	-0.966073598984	-6.59370787269	-7.61550680268	-8.80563774018
SCML2	2	2.01028084289	1.7562859095	-2.34391823262	3.09629445934	2.12587996657	-0.462993231505	1.31302133261	2.24792786449	2.99497282337	1.46606499596	3.67467762566	4.69051938729	1.57253051302	2.70851005047	3.30415833636
COT2	1	0.0473087815499	1.78159201884	0.843436484563	0.953565157692	-2.43572182118	-2.78880675526	-0.169811987662	0.739983065631	-0.627247366491	0.612137487496	0.789555873958	-0.0694741950749	-1.3408495468	1.93870112928	0.435263396712
PBX1	2	-1.15925673382	0.216154021188	-3.19137205919	4.71274582908	0.778516773266	2.53314751093	-1.71273627678	0.545858124406	-2.96169216463	-3.95689698106	-1.55261016831	0.297189517923	-2.30315378829	-4.55544713395	-5.07929747811
SOX11	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
FOXL2	1	-0.72773685579	4.13675714198	1.4564383882	2.06459910128	6.83825905163	7.27198941233	-2.20969446867	5.33172589117	0.670258834899	-5.85103194144	-3.65557527224	-2.66382418427	-8.28745602678	-7.66254369873	-7.62821821042
TGIF1	4	-1.41554459467	2.00772446705	-3.06267868329	9.46559469036	8.07367789161	10.0393029392	-7.71651667027	9.01865008597	-7.37816652348	-13.3188357452	-3.66053410342	0.892162930232	-6.10622304468	-9.95579580838	-8.11598675107
HSF1	5	1.85797660215	1.12729450777	0.982994886944	2.31963453909	3.3124831436	2.29398912555	0.528438599698	1.71500005034	1.00630737709	-0.253442004111	0.843652362466	2.5111102421	4.23957544434	2.42262815488	2.96200600031
ZFX	1	-2.49527532482	3.42720338383	0.024166804882	9.70283012947	6.97641589216	9.34799641826	-1.86775590325	4.44237828692	-6.91170817386	-13.0964992426	-9.46746914737	-4.70591031208	-8.98654061154	-12.4676780878	-11.3512839846
TBX21	4	1.49425908902	0.67101506578	-1.25927061389	9.01854943912	4.12797391101	2.63811693891	1.79594539448	9.31934339558	-0.442613355431	-6.09140363128	1.77462849013	3.76997056987	-6.30154322534	-0.874924386835	2.77383925417
TBX20	1	-1.57539645971	-1.68298116904	0.807143417966	-3.76576741334	1.73782224707	-2.51230806504	0.779209584295	1.27029541047	2.90632952864	-3.34933102214	-6.38095642114	-1.22265286196	-1.99832144961	-3.53293732669	-5.11109489547
